100,10497
200,5517
300,547
400,5101
500,574
600,220
700,72
800,72
900,73
1000,79
1100,109
1200,92
1300,101
1400,83
1500,423
1600,290
1700,510
1800,84
1900,82
2000,100
2100,251
2200,121
2300,87
2400,134
2500,597
2600,235
2700,110
2800,75
2900,76
3000,96
3100,324
3200,91
3300,368
3400,133
3500,80
3600,100
3700,69
3800,73
3900,141
4000,542
4100,87
4200,186
4300,88
4400,192
4500,469
4600,410
4700,152
4800,276
4900,453
5000,359
5100,345
5200,260
5300,193
5400,452
5500,97
5600,107
5700,108
5800,100
5900,94
6000,91
6100,90
6200,115
6300,60
6400,302
6500,103
6600,157
6700,153
6800,139
6900,122
7000,115
7100,109622
7200,408
7300,153
7400,141
7500,195
7600,406
7700,270
7800,314
7900,435
8000,242
8100,880
8200,153
8300,174
8400,121
8500,323
8600,132
8700,179
8800,436
8900,115
9000,141
9100,114
9200,117
9300,128
9400,141
9500,114
9600,109
9700,95
9800,142
9900,141
10000,143
10100,171
10200,109
10300,351
10400,134
10500,118
10600,123
10700,151
10800,151
10900,109
11000,125
11100,184
11200,146
11300,135
11400,179
11500,130
11600,157
11700,121
11800,131
11900,159
12000,162
12100,151
12200,202
12300,159
12400,150
12500,139
12600,129
12700,162
12800,173
12900,150
13000,179
13100,139
13200,327
13300,422
13400,175
13500,156
13600,164
13700,248
13800,135
13900,290
14000,124
14100,126
14200,215
14300,155
14400,255
14500,181
14600,118
14700,180
14800,148
14900,174
15000,112
15100,342
15200,204
15300,179
15400,147
15500,219
15600,140
15700,161
15800,129
15900,174
16000,126
16100,256
16200,289
16300,233
16400,145
16500,309
16600,131
16700,183
16800,148
16900,192
17000,185
17100,152
17200,281
17300,173
17400,179
17500,148
17600,180
17700,170
17800,138
17900,160
18000,202
18100,243
18200,205
18300,224
18400,74968
18500,135
18600,182
18700,206
18800,169
18900,293
19000,336
19100,155
19200,204
19300,180
19400,137
19500,198
19600,197
19700,222
19800,357
19900,180
