100,2972
200,1904
300,1628
400,555
500,721
600,1162
700,479
800,499
900,1668
1000,1029
1100,1332
1200,490
1300,1018
1400,954
1500,1240
1600,1058
1700,1335
1800,1453
1900,1762
2000,1533
2100,1251
2200,1045
2300,1436
2400,1630
2500,1570
2600,1371
2700,1534
2800,1351
2900,1968
3000,1839
3100,1659
3200,1382
3300,1567
3400,1385
3500,1509
3600,1154
3700,1334
3800,1235
3900,1434
4000,1321
4100,1283
4200,1533
4300,1481
4400,1322
4500,1561
4600,1496
4700,1748
4800,2055
4900,1847
5000,1881
5100,1678
5200,2021
5300,1891
5400,1759
5500,1874
5600,1758
5700,1772
5800,1594
5900,1670
6000,1807
6100,1728
6200,1881
6300,2349
6400,2141
6500,1938
6600,1890
6700,1862
6800,2226
6900,1797
7000,2032
7100,1921
7200,2082
7300,2262
7400,2395
7500,2758
7600,2623
7700,2718
7800,2420
7900,2353
8000,2592
8100,2569
8200,2399
8300,2853
8400,2233
8500,2368
8600,2729
8700,2746
8800,2615
8900,2273
9000,2724
9100,2874
9200,2792
9300,2743
9400,2480
9500,2657
9600,2932
9700,2851
9800,2396
9900,2400
10000,2676
10100,2616
10200,2892
10300,2642
10400,2537
10500,3315
10600,2827
10700,2979
10800,3212
10900,2669
11000,3238
11100,3328
11200,2764
11300,2969
11400,2900
11500,3065
11600,3058
11700,2940
11800,3704
11900,2977
12000,3608
12100,3533
12200,3291
12300,2594
12400,3247
12500,3843
12600,3382
12700,3068
12800,3168
12900,3262
13000,3586
13100,3262
13200,3146
13300,3420
13400,3089
13500,3466
13600,3762
13700,3378
13800,3181
13900,3366
14000,3311
14100,3463
14200,3447
14300,3310
14400,3826
14500,3728
14600,3698
14700,3921
14800,3348
14900,3123
15000,3874
15100,4310
15200,3323
15300,3830
15400,4105
15500,4496
15600,3720
15700,4883
15800,4972
15900,4156
16000,3698
16100,4583
16200,4387
16300,4022
16400,4124
16500,4207
16600,3709
16700,4533
16800,4495
16900,4155
17000,3915
17100,4457
17200,3634
17300,4678
17400,4437
17500,4117
17600,4363
17700,4188
17800,4235
17900,4152
18000,4005
18100,4601
18200,4827
18300,5599
18400,4319
18500,4455
18600,4597
18700,4096
18800,4345
18900,3824
19000,4307
19100,4072
19200,4587
19300,3750
19400,4999
19500,4235
19600,4902
19700,4601
19800,4139
19900,4229
