100,6179
200,1467
300,1336
400,2890
500,1429
600,822
700,911
800,636
900,1183
1000,345
1100,693
1200,1169
1300,930
1400,372
1500,521
1600,651
1700,412
1800,367
1900,313
2000,374
2100,772
2200,438
2300,671
2400,546
2500,341
2600,492
2700,835
2800,471
2900,885
3000,360
3100,592
3200,937
3300,721
3400,447
3500,746
3600,467
3700,1098
3800,442
3900,825
4000,924
4100,421
4200,898
4300,646
4400,757
4500,1229
4600,1096
4700,508
4800,1268
4900,833
5000,715
5100,1117
5200,1247
5300,901
5400,1316
5500,920
5600,824
5700,913
5800,802
5900,1022
6000,1159
6100,715
6200,793
6300,643
6400,820
6500,675
6600,765
6700,835
6800,616
6900,731
7000,657
7100,1618
7200,859
7300,865
7400,791
7500,1349
7600,834
7700,804
7800,1114
7900,770
8000,665
8100,1189
8200,832
8300,1276
8400,1262
8500,1228
8600,1191
8700,1265
8800,936
8900,1108
9000,897
9100,1138
9200,1149
9300,1126
9400,834
9500,932
9600,1246
9700,1337
9800,876
9900,1029
10000,1399
10100,994
10200,1100
10300,1418
10400,1335
10500,1271
10600,1320
10700,1118
10800,1258
10900,1102
11000,1511
11100,1400
11200,1048
11300,1233
11400,1192
11500,1235
11600,1378
11700,1340
11800,1142
11900,1202
12000,1017
12100,1037
12200,939
12300,1007
12400,877
12500,870
12600,1136
12700,1258
12800,945
12900,1062
13000,902
13100,962
13200,1474
13300,1095
13400,985
13500,1139
13600,1075
13700,965
13800,1370
13900,903
14000,1165
14100,967
14200,948
14300,1155
14400,1147
14500,962
14600,1070
14700,1053
14800,1301
14900,1204
15000,1189
15100,1337
15200,1617
15300,1384
15400,2428
15500,1128
15600,1417
15700,1102
15800,1141
15900,1447
16000,1786
16100,1246
16200,1810
16300,1361
16400,1605
16500,1868
16600,1736
16700,1489
16800,1303
16900,1725
17000,1543
17100,1519
17200,1550
17300,1312
17400,1918
17500,1531
17600,1424
17700,1756
17800,1402
17900,1627
18000,1923
18100,2285
18200,1727
18300,1603
18400,1809
18500,1915
18600,1712
18700,1745
18800,1566
18900,1533
19000,2004
19100,1494
19200,1733
19300,1331
19400,1460
19500,1593
19600,1291
19700,1831
19800,1808
19900,1593
